MeterNumber	Street	BlockLimits	StandardizedAddress	SegmentID	StreetCode	Side	Dist	Manufacturer	Model	Rate	DayFrom	DayTo	HourFrom	HourTo	HourLimit	MinLimit	DateInstlaled	Timer	ST
1229139	N 3	200	200 N 03RD ST	423034	87850	W	12	D-E	80	2	SAT	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1229142	N 3	200	200 N 03RD ST	423034	87850	W	12	D	80	2	MON	FRI	0930A	0400P	2		7/19/1989	2HR	"I																			"
1229142	N 3	200	200 N 03RD ST	423034	87850	W	12	D	80	2	SAT	SAT	0800A	0630P	2		7/19/1989	2HR	"I																			"
1229148	N 3	200	200 N 03RD ST	423034	87850	W	12	D	80	2	MON	FRI	0930A	0400P	2		7/19/1989	2HR	"I																			"
1229148	N 3	200	200 N 03RD ST	423034	87850	W	12	D	80	2	SAT	SAT	0800A	0630P	2		7/19/1989	2HR	"I																			"
1229153	N 3	201	201 N 03RD ST	423034	87850	E	12	D-E-HP	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"I																			"
1229154	N 3	201	201 N 03RD ST	423034	87850	E	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1229155	N 3	201	201 N 03RD ST	423034	87850	E	12	D-E	80	2	MON	SAT	0800A	0630P	2		7/19/1989	2HR	"R																			"
1229156	N 3	201	201 N 03RD ST	423034	87850	E	12	D-E	80	2	MON	SAT	0800A	0630P	2		7/19/1989	2HR	"R																			"
1229157	N 3	201	201 N 03RD ST	423034	87850	E	12	D-E	80	2	MON	SAT	0800A	0630P	2		7/19/1989	2HR	"B																			"
1229162	N 9	200	200 N 09TH ST	440989	87970	E	12	D	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1229164	N 9	200	200 N 09TH ST	440989	87970	E	12	D	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1229165	N 9	200	200 N 09TH ST	440989	87970	E	12	D	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1229167	N 9	200	200 N 09TH ST	440989	87970	E	12	D	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230001	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	1		1/1/1982	1HR	"R																			"
1230002	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	1		1/1/1982	1HR	"R																			"
1230003	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	1		1/1/1982	1HR	"R																			"
1230004	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	1		1/1/1982	1HR	"R																			"
1230005	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	1		1/1/1982	1HR	"R																			"
1230006	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	1		1/1/1982	1HR	"I																			"
1230007	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	1		1/1/1982	1HR	"R																			"
1230008	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230009	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230010	N 13	100	100 N 13TH ST	442178	88050	W	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230013	RACE	1100	1100 RACE ST	441348	67120	S	12	D	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230014	RACE	1100	1100 RACE ST	441348	67120	S	12	D	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230015	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230016	RACE	1100	1100 RACE ST	441348	67120	S	12	D	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230017	RACE	1100	1100 RACE ST	441348	67120	S	12	D	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230018	RACE	1100	1100 RACE ST	441348	67120	S	12	D	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230019	RACE	1100	1100 RACE ST	441348	67120	S	12	D	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230021	N 11	100	100 N 11TH ST	440358	88010	E	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230023	N 11	100	100 N 11TH ST	440358	88010	E	12	D	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230024	N 11	100	100 N 11TH ST	440358	88010	E	12	D	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230025	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E-HP	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230026	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230027	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230028	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230029	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230030	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230031	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230032	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230033	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230034	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230035	RACE	1100	1100 RACE ST	441348	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	2		1/1/1982	2HR	"R																			"
1230038	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E-HP	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"I																			"
1230039	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230040	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230041	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230042	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230043	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230044	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230045	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230046	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230047	N 11	101	101 N 11TH ST	440358	88010	E	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230050	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"I																			"
1230051	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230052	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230053	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230054	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230055	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230056	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230058	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230059	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230060	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230061	RACE	1000	1000 RACE ST	441349	67120	S	12	D-E-HP	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"I																			"
1230064	N 10	100	100 N 10TH ST	440360	87990	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"I																			"
1230065	N 10	100	100 N 10TH ST	440360	87990	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230066	N 10	100	100 N 10TH ST	440360	87990	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230067	N 10	100	100 N 10TH ST	440360	87990	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230068	N 10	100	100 N 10TH ST	440360	87990	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230069	N 10	100	100 N 10TH ST	440360	87990	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230070	N 10	100	100 N 10TH ST	440360	87990	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230071	N 10	100	100 N 10TH ST	440360	87990	E	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230075	RACE	900	900 RACE ST	440863	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230076	RACE	900	900 RACE ST	440863	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230077	RACE	900	900 RACE ST	440863	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230078	RACE	900	900 RACE ST	440863	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230079	RACE	900	900 RACE ST	440863	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230080	RACE	900	900 RACE ST	440863	67120	S	12	D-E-HP	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"I																			"
1230089	RACE	400	400 RACE ST	440926	67120	S	12	D	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"I																			"
1230090	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230091	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230092	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230093	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230094	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230095	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230096	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230097	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230098	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230099	N 9	100	100 N 09TH ST	441278	87970	W	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230100	N 9	100	100 N 09TH ST	441278	87970	S	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230103	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230104	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230105	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230106	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230107	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230108	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230109	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230110	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230111	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230112	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230113	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230114	RACE	800	800 RACE ST	440864	67120	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	3HR	"R																			"
1230133	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	2	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"I																			"
1230134	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230135	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230136	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230137	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230138	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230139	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230140	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230141	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230142	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230143	RACE	300	300 RACE ST	440928	67120	S	12	D-E	80	1	MON	SAT	0800A	0630P	3		1/1/1982	3HR	"R																			"
1230147	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"I																			"
1230148	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230149	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230150	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230151	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230152	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230153	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230154	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230155	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230156	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230157	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230158	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230159	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230160	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230161	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230162	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230163	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230164	RACE	200	200 RACE ST	440930	67120	S	12	D-E	80	2	SUN	SAT	0800A	0630P	3		1/1/1982	2HR	"R																			"
1230167	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230168	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230169	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230170	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230171	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230172	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230173	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230174	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230175	CHERRY	900	900 CHERRY ST	440994	22740	S	12	D-E-HP	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230178	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230179	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230180	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230181	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230182	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230183	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230184	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230185	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230186	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230187	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230188	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230189	CHERRY	1001	1001 CHERRY ST	440992	22740	N	12	D-E-HP	80	2	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"I																			"
1230193	CHERRY	1301	1301 CHERRY ST	420897	22740	N	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"I																			"
1230194	CHERRY	1301	1301 CHERRY ST	420897	22740	N	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230196	CHERRY	1301	1301 CHERRY ST	420897	22740	N	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230197	CHERRY	1301	1301 CHERRY ST	420897	22740	N	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230198	CHERRY	1301	1301 CHERRY ST	420897	22740	N	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230199	CHERRY	1301	1301 CHERRY ST	420897	22740	N	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1230200	CHERRY	1301	1301 CHERRY ST	420897	22740	N	12	D-E	80	1	MON	SAT	0800A	0800P	2		1/1/1982	2HR	"R																			"
1320001	N BROAD	501	501 N BROAD ST	442139	19140	E	13	D-E	80	2	MON	SAT	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320001	N BROAD	501	501 N BROAD ST	442139	19140	E				2	SAT	SAT	0800A	0800P	2	"					"	"										"	"				"	"I																			"
1320002	N BROAD	501	501 N BROAD ST	442139	19140	E	13	D-E	80	2	MON	SAT	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320002	N BROAD	501	501 N BROAD ST	442139	19140	E				2	SAT	SAT	0800A	0800P	2	"					"	"										"	"				"	"I																			"
1320003	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320003	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320004	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320004	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320005	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320005	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320006	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320006	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320007	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320007	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320008	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320008	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320009	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"R																			"
1320009	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"R																			"
1320010	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"R																			"
1320010	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"R																			"
1320011	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"R																			"
1320011	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"R																			"
1320012	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320012	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320013	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320013	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320014	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320014	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
1320015	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	MON	FRI	0930A	0400P	2		1/2/1960	2HR	"I																			"
1320015	N BROAD	401	401 N BROAD ST	420724	19140	E	13	D-E	80	2	SAT	SAT	0800A	0630P	2		1/2/1960	2HR	"I																			"
